variant_id,MII_2025Q2,Auctions_2025Q2,MII_2025Q3,Auctions_2025Q3,Pct_Change,make,Abs_Change
Mercedes-Benz W123 GEN_OTHER,43.772064668952865,6,66.56541219029717,15,52.0728178890575,Mercedes-Benz,22.7933475213443
Nissan 350Z GEN_OTHER,43.766579476489,1,46.71152681540802,8,6.728758276622965,Nissan,2.9449473389190217
GMC GMC SUBURBAN (GMT400 1992-1999) GEN_OTHER,43.76005291502243,1,49.163825395197996,6,12.348642472323206,GMC,5.403772480175569
Ford F-SERIES 1961-1966 GEN_OTHER,43.720782033527776,2,37.19091301308651,13,-14.935389342838752,Ford,-6.529869020441268
International Harvester INTERNATIONAL HARVESTER PICKUP GEN_OTHER,43.57447882277427,1,74.7673998840102,1,71.58529924845115,International Harvester,31.192921061235936
International Harvester INTERNATIONAL HARVESTER PICKUP GEN_OTHER,43.57447882277427,1,43.8794177692783,2,0.6998108864233938,International Harvester,0.30493894650403064
Plymouth PLYMOUTH FURY GEN_OTHER,43.46795030117939,1,43.4159852129678,2,-0.11954805287928531,Plymouth,-0.0519650882115954
Volkswagen VOLKSWAGEN GTI MK6 GEN_OTHER,43.39747861072638,1,26.82953433879991,2,-38.17720476468289,Volkswagen,-16.56794427192647
Cadillac CADILLAC CTS & CTS-V GEN_OTHER,43.29666035599768,2,51.68574595949246,16,19.37582606722386,Cadillac,8.389085603494777
Land Rover LR4 GEN_OTHER,43.16258127054349,1,36.63871154253537,12,-15.114642210845645,Land Rover,-6.523869728008123
Land Rover LR4 GEN_OTHER,43.16258127054349,1,27.441644693441148,5,-36.42260521576167,Land Rover,-15.720936577102343
Ford TRACTOR GEN_OTHER,43.11691812134591,1,29.263518858444904,5,-32.12984569980803,Ford,-13.853399262901007
Parts and Automobilia PARTS AND AUTOMOBILIA – KIDDIE RIDES GEN_OTHER,43.04934440969105,1,44.40225874335002,1,3.1427060091405346,Parts and Automobilia,1.3529143336589655
Parts and Automobilia PARTS AND AUTOMOBILIA – KIDDIE RIDES GEN_OTHER,43.04934440969105,1,13.939797984267143,1,-67.61902376118628,Parts and Automobilia,-29.109546425423908
Bentley CONTINENTAL FLYING SPUR GEN_OTHER,43.00922493389779,1,45.93397340723959,6,6.800281748478231,Bentley,2.9247484733418005
Bentley CONTINENTAL FLYING SPUR GEN_OTHER,34.33766234868178,1,45.93397340723959,6,33.771405114311726,Bentley,11.59631105855781
BMW /5 GEN_OTHER,42.96009754424747,1,44.05561283762931,7,2.550076363894425,BMW,1.095515293381844
Jaguar XKE SERIES III GEN_OTHER,42.959414214142846,1,63.27468494757722,3,47.28945006597949,Jaguar,20.315270733434375
Morgan MORGAN PLUS 8 GEN_OTHER,42.93206921898704,1,52.07074411508639,1,21.286360201938983,Morgan,9.138674896099353
Morgan MORGAN PLUS 8 GEN_OTHER,42.93206921898704,1,46.58112762509916,3,8.499609901165197,Morgan,3.6490584061121183
Land Rover 90 / DEFENDER 90 (EURO SPEC) GEN_OTHER,42.92342001332722,4,55.098608184423185,23,28.364907007213578,Land Rover,12.175188171095968
Land Rover 90 / DEFENDER 90 (EURO SPEC) GEN_OTHER,42.92342001332722,4,35.74423213843148,2,-16.725572828695118,Land Rover,-7.179187874895739
"Ford STANDARD, DELUXE, & SUPER DELUXE GEN_OTHER",42.83460100392571,1,50.52735310263476,18,17.959201016029127,Ford,7.69275209870905
Chevrolet SSR GEN_OTHER,42.51604079680309,2,43.70412997909447,11,2.794449247919421,Chevrolet,1.1880891822913782
Nissan PAO GEN_OTHER,42.472227244645225,1,34.13037706534161,1,-19.64071752407411,Nissan,-8.341850179303613
Ford A GEN_OTHER,42.4704553033141,2,47.91137746017779,21,12.811075647778893,Ford,5.440922156863692
Alfa Romeo 105/115 SPIDER SERIES 4 GEN_OTHER,42.371948389741306,1,47.27706525772038,9,11.576330696104254,Alfa Romeo,4.905116867979075
Rover ROVER COOPER GEN_OTHER,42.27581938632522,1,48.55235480550032,2,14.846632212657596,Rover,6.276535419175104
Volkswagen VOLKSWAGEN TOUAREG GEN_OTHER,42.259871850567826,1,44.14373312974123,5,4.457801684384639,Volkswagen,1.8838612791734022
Volkswagen VOLKSWAGEN TOUAREG GEN_OTHER,42.259871850567826,1,41.47344250979197,6,-1.8609364068984675,Volkswagen,-0.7864293407758538
BMW E46 330 ZHP GEN_OTHER,42.25935544251702,1,60.210111821802904,8,42.47759150918255,BMW,17.950756379285885
Ford TAURUS SEDAN & WAGON GEN_OTHER,42.18036066733587,1,34.443603698524846,1,-18.342083487214712,Ford,-7.736756968811022
Chevrolet MONTE CARLO GEN_UNKNOWN,42.05531615780397,1,40.39129363347005,2,-3.956747151989106,Chevrolet,-1.664022524333923
Volkswagen VOLKSWAGEN THING GEN_OTHER,42.01503704441157,1,48.67614586112206,13,15.854106732476351,Volkswagen,6.661108816710488
Bugatti REPLICA GEN_UNKNOWN,41.98705187545843,1,38.05544131036802,2,-9.36386430929305,Bugatti,-3.931610565090409
Honda PRELUDE GEN_OTHER,41.87291251827924,1,73.68255410612554,8,75.96711017883001,Honda,31.809641587846293
Honda PRELUDE GEN_OTHER,41.87291251827924,1,49.67069183088338,1,18.62249087450051,Honda,7.797779312604135
Honda PRELUDE GEN_OTHER,35.09093657762882,1,73.68255410612554,8,109.9760259835859,Honda,38.59161752849672
Honda PRELUDE GEN_OTHER,35.09093657762882,1,49.67069183088338,1,41.54849278816186,Honda,14.579755253254561
Audi RS5 GEN_OTHER,41.76845145194961,1,47.13791749546377,3,12.855315092758916,Audi,5.369466043514159
Audi RS5 GEN_OTHER,41.76845145194961,1,23.831748208410144,1,-42.94318467653471,Audi,-17.936703243539466
Audi RS5 GEN_OTHER,34.85204280226642,1,47.13791749546377,3,35.251519582084306,Audi,12.28587469319735
Audi RS5 GEN_OTHER,34.85204280226642,1,23.831748208410144,1,-31.620225696324542,Audi,-11.020294593856274
Ford F-150 RAPTOR GEN_OTHER,41.76780002308862,2,61.39063055345271,4,46.980761542424744,Ford,19.62283053036409
Ford F-150 RAPTOR GEN_OTHER,41.76780002308862,2,45.0095653964681,6,7.7613984255514525,Ford,3.2417653733794793
Toyota LAND CRUISER FJ43 GEN_UNKNOWN,41.735885417511454,2,39.37523555286787,1,-5.656163373625487,Toyota,-2.360649864643584
Chevrolet SILVERADO GMT900 GEN_OTHER,41.722446936032426,1,33.215549137250626,1,-20.389259076353586,Chevrolet,-8.5068977987818
Volkswagen VOLKSWAGEN KARMANN GHIA GEN_OTHER,41.627027990691204,1,52.836914255804984,7,26.92934568285917,Volkswagen,11.20988626511378
Volkswagen VOLKSWAGEN KARMANN GHIA GEN_OTHER,41.627027990691204,1,52.118817584570905,11,25.204272561149253,Volkswagen,10.491789593879702
Mercedes-Benz W114 & W115 GEN_OTHER,41.48143908221081,1,54.7893374210286,5,32.08157342960851,Mercedes-Benz,13.307898338817786
Mercedes-Benz W114 & W115 GEN_OTHER,41.48143908221081,1,29.65912205665625,1,-28.50025767458132,Mercedes-Benz,-11.822317025554561
Austin-Healey AUSTIN-HEALEY 3000 GEN_OTHER,41.438458199315164,1,55.61135977282968,15,34.20228982783135,Austin-Healey,14.172901573514515
Nissan R32 SKYLINE GEN_UNKNOWN,41.34292407573864,1,20.648923334707803,1,-50.054516470872315,Nissan,-20.694000741030834
Ford MUSTANG S197 2005-2014 GEN_OTHER,41.33529752646672,3,54.35048341804114,28,31.486856682816622,Ford,13.015185891574419
Mercedes-Benz W201 190 GEN_OTHER,41.309465753179275,2,53.87674139861644,5,30.42226621986743,Mercedes-Benz,12.567275645437164
Bentley ARNAGE GEN_OTHER,41.30216754605407,1,57.31866862488885,6,38.77883905481605,Bentley,16.01650107883478
Mercedes-Benz SPRINTER W221,41.297522855777046,1,86.53521652178357,4,109.5409374164879,Mercedes-Benz,45.23769366600652
BMW OTHER MOTORCYCLES GEN_OTHER,41.2008559851739,1,17.79444876031897,1,-56.81048770753139,BMW,-23.40640722485493
GMC GMC SIERRA HD (GMT800 2000-2007) GEN_OTHER,41.089271178301054,1,54.530610971807214,3,32.71252910566209,GMC,13.44133979350616
Toyota 4RUNNER (N180) GEN_OTHER,40.98626276040242,2,58.018523874375646,8,41.55602381593183,Toyota,17.032261113973227
Toyota 4RUNNER (N180) GEN_OTHER,40.98626276040242,2,57.4094681679633,12,40.070024201932455,Toyota,16.42320540756088
Toyota 4RUNNER (N180) GEN_OTHER,35.27011289966399,3,58.018523874375646,8,64.49769820535043,Toyota,22.748410974711653
Toyota 4RUNNER (N180) GEN_OTHER,35.27011289966399,3,57.4094681679633,12,62.77086589226716,Toyota,22.139355268299305
Mercedes-Benz GL & GLS-CLASS W222,40.93067003227304,1,49.76640287506436,14,21.587071102976108,Mercedes-Benz,8.835732842791316
Mercedes-Benz GL & GLS-CLASS W222,40.93067003227304,1,45.58721446821689,4,11.376663104396423,Mercedes-Benz,4.65654443594385
BMW F32/F33/F36 4-SERIES GEN_OTHER,40.801240176247006,2,41.71700081543821,4,2.244443147402975,BMW,0.9157606391912054
BMW F32/F33/F36 4-SERIES GEN_OTHER,40.801240176247006,2,37.23103594763863,3,-8.750234584013498,BMW,-3.5702042286083753
Ford RANGER 1983-1992 GEN_OTHER,40.798397941000765,1,63.579804403503985,3,55.838973126954116,Ford,22.78140646250322
Volkswagen VOLKSWAGEN SPLIT-WINDOW BUS GEN_OTHER,40.7936382374071,2,65.9916428660325,7,61.76944670142033,Volkswagen,25.198004628625405
Volkswagen VOLKSWAGEN SPLIT-WINDOW BUS GEN_OTHER,40.7936382374071,2,41.1384142209496,3,0.8451709590990674,Volkswagen,0.3447759835424975
Ford ECONOLINE VAN GEN_OTHER,40.682699052344475,1,73.19731174808375,8,79.92245709633052,Ford,32.514612695739274
Ford ECONOLINE VAN GEN_OTHER,40.682699052344475,1,62.28465643728741,5,53.09863378815829,Ford,21.601957384942935
Ford ECONOLINE VAN GEN_OTHER,40.682699052344475,1,51.53710816525756,1,26.680651396671678,Ford,10.854409112913082
Ford ECONOLINE VAN GEN_OTHER,40.682699052344475,1,28.16006229878041,2,-30.78123390351213,Ford,-12.522636753564065
Ford GALAXIE GEN_OTHER,40.61773104195804,2,54.349335735091834,10,33.80692210244111,Ford,13.731604693133797
Willys WILLYS CJ-2A GEN_OTHER,40.40007273621723,1,28.597144787499108,1,-29.21511559096085,Willys,-11.802927948718125
Jaguar XK GEN_OTHER,40.36575121683491,1,40.66393603984007,9,0.7387074785339248,Jaguar,0.29818482300515825
Jaguar MK II GEN_OTHER,40.3465432666273,1,44.22931725618488,1,9.623560471831597,Jaguar,3.8827739895575775
Parts and Automobilia PARTS AND AUTOMOBILIA – BICYCLES GEN_UNKNOWN,40.23119903288893,6,38.206814347016596,3,-5.031877583905475,Parts and Automobilia,-2.0243846858723344
Mercedes-Benz W201 190 GEN_UNKNOWN,40.201889961701596,2,35.180105216256386,1,-12.491414583317408,Mercedes-Benz,-5.02178474544521
Mercedes-Benz CLK-CLASS GEN_OTHER,40.192144268401265,1,44.218968519736094,3,10.018933611612969,Mercedes-Benz,4.02682425133483
Mercedes-Benz CLK-CLASS GEN_OTHER,40.192144268401265,1,20.879033261055795,1,-48.05195482573265,Mercedes-Benz,-19.31311100734547
Honda VF & VFR GEN_OTHER,40.08825876770496,1,22.920581656813873,1,-42.82470139292091,Honda,-17.167677110891084
Land Rover RANGE ROVER L405 GEN_OTHER,40.00059545054555,5,42.120516317320416,5,5.299723273859287,Land Rover,2.119920866774862
Land Rover RANGE ROVER L405 GEN_OTHER,40.00059545054555,5,40.68931947657184,29,1.7217844341286985,Land Rover,0.6887240260262857
Audi TT GEN_OTHER,39.88419880879847,3,44.60164224846063,12,11.8278505788149,Audi,4.717443439662155
Audi TT GEN_OTHER,39.88419880879847,3,23.412498423240233,2,-41.29881225525477,Audi,-16.47170038555824
Mini MINI MK I-III COOPER GEN_OTHER,39.568624858884526,1,41.364689724795085,1,4.539113684935856,Mini,1.7960648659105587
Mini MINI MK I-III COOPER GEN_OTHER,39.568624858884526,1,39.02296671567837,3,-1.379017201512968,Mini,-0.545658143206154
GMC GMC YUKON GMT800 GEN_OTHER,39.56490077506653,1,51.735387714535314,5,30.760817545480915,GMC,12.17048693946878
BMW I3 GEN_OTHER,39.4890435582635,1,63.65364199862579,1,61.19317223955804,BMW,24.164598440362283
BMW I3 GEN_OTHER,39.4890435582635,1,54.33635459307873,1,37.59855822516691,BMW,14.847311034815228
BMW F01/F02 7-SERIES GEN_OTHER,39.47756162895303,2,42.84839370717083,3,8.538602535536569,BMW,3.370832078217795
Mercedes-Benz SL55 AMG R230,39.430545392542044,1,59.88522969156428,10,51.87522540048626,Mercedes-Benz,20.454684299022233
Cadillac CADILLAC XLR GEN_OTHER,39.376120860265516,3,46.699003477394605,11,18.597267727605484,Cadillac,7.322882617129089
BMW R NINET GEN_OTHER,39.35276735246793,1,45.4077867116496,6,15.386514765147622,BMW,6.055019359181671
Aston Martin DBX GEN_OTHER,39.319080555339006,1,54.98776479370177,3,39.8500779190656,Aston Martin,15.668684238362765
MG MG MGB GEN_UNKNOWN,39.31588499618898,18,71.53735702992981,1,81.95535223705168,MG,32.22147203374083
Willys WILLYS JEEP WAGON GEN_OTHER,39.28571125933991,1,24.928584987191243,3,-36.545415144381174,Willys,-14.357126272148669
Mini MINI MK I & MK II GEN_OTHER,39.152246342671724,1,49.735414984126294,3,27.030808267877234,Mini,10.58316864145457
Mercedes-Benz W124 E-CLASS GEN_OTHER,39.06433530796522,4,52.08477700713592,39,33.33076474109576,Mercedes-Benz,13.020441699170696
Mercedes-Benz M-CLASS & GLE-CLASS W212,39.06012979567836,2,42.33715539439959,7,8.38969459616031,Mercedes-Benz,3.277025598721231
Mercedes-Benz M-CLASS & GLE-CLASS W212,34.090589485604916,1,42.33715539439959,7,24.190153450637354,Mercedes-Benz,8.246565908794672
Subaru FORESTER GEN_OTHER,39.003995784977995,1,27.263649690001415,3,-30.100367561567268,Subaru,-11.74034609497658
Jeep JEEP WRANGLER JK GEN_OTHER,38.97431727917438,1,40.79939701139305,15,4.68277537524406,Jeep,1.8250797322186685
Jeep JEEP WRANGLER JK GEN_OTHER,38.97431727917438,1,38.594691617798034,12,-0.9740405679388121,Jeep,-0.3796256613763447
Jeep JEEP WRANGLER JK GEN_OTHER,23.861548090155253,2,40.79939701139305,15,70.98386432113337,Jeep,16.937848921237794
Jeep JEEP WRANGLER JK GEN_OTHER,23.861548090155253,2,38.594691617798034,12,61.74429032004571,Jeep,14.733143527642781
Ford MUSTANG SN95 1994-2004 GEN_OTHER,38.94122245654896,4,48.651168027791904,12,24.934876099684367,Ford,9.709945571242947
Ford MUSTANG SN95 1994-2004 GEN_OTHER,38.94122245654896,4,39.716709849448314,10,1.991430530370881,Ford,0.7754873928993575
Ford MUSTANG SN95 1994-2004 GEN_OTHER,34.13874700731013,2,48.651168027791904,12,42.510116195460334,Ford,14.512421020481774
Ford MUSTANG SN95 1994-2004 GEN_OTHER,34.13874700731013,2,39.716709849448314,10,16.339096572418946,Ford,5.577962842138184
Ford SUPER DUTY 1999-2007 GEN_OTHER,38.92429365782609,4,54.902551753270735,5,41.049577510399004,Ford,15.978258095444644
Ford SUPER DUTY 1999-2007 GEN_OTHER,38.92429365782609,4,54.15095755030879,21,39.118664621987904,Ford,15.226663892482698
Ford SUPER DUTY 1999-2007 GEN_OTHER,37.881296933032125,1,54.902551753270735,5,44.93313639796804,Ford,17.02125482023861
Ford SUPER DUTY 1999-2007 GEN_OTHER,37.881296933032125,1,54.15095755030879,21,42.949059125506544,Ford,16.269660617276664
BMW X3 GEN_OTHER,38.915953434457705,2,37.68516025727668,2,-3.16269567763239,BMW,-1.2307931771810274
BMW K1200 & K1300 GEN_OTHER,38.86499290001083,1,34.87357329627422,4,-10.269960974920176,BMW,-3.9914196037366096
BMW K1200 & K1300 GEN_OTHER,38.86499290001083,1,17.825132896079165,1,-54.135761861739084,BMW,-21.03986000393167
Dodge RAM GEN_OTHER,38.824623682598315,3,64.2373911507439,14,65.45528341987745,Dodge,25.41276746814559
Mercedes-Benz SLK & SLC-CLASS W203,38.75841614189028,2,34.86674696664609,1,-10.040836449552579,Mercedes-Benz,-3.891669175244189
Ford S550 SHELBY MUSTANG GEN_OTHER,38.73786050747803,2,49.75914743273451,19,28.45094380761918,Ford,11.021286925256476
Subaru BRZ GEN_OTHER,38.7375010675562,1,32.21259098544553,1,-16.843910686782728,Subaru,-6.524910082110672
Subaru BRZ GEN_OTHER,38.7375010675562,1,25.62494288761179,2,-33.849778169936116,Subaru,-13.112558179944411
Subaru BRZ GEN_OTHER,27.13722686454646,1,32.21259098544553,1,18.70258942165458,Subaru,5.075364120899071
Subaru BRZ GEN_OTHER,27.13722686454646,1,25.62494288761179,2,-5.5727285049541955,Subaru,-1.5122839769346683
Jeep JEEP PICKUP GEN_OTHER,38.72403478072027,1,42.70170414879601,4,10.271836058922576,Jeep,3.9776693680757447
Jeep JEEP PICKUP GEN_OTHER,38.72403478072027,1,40.4652532458923,7,4.496479964011761,Jeep,1.7412184651720324
Mazda NC MX-5 MIATA GEN_OTHER,38.606218696043,2,59.91579872600469,9,55.19727326247012,Mazda,21.309580029961687
Mazda NC MX-5 MIATA GEN_OTHER,38.606218696043,2,45.956333446058835,1,19.038680809133982,Mazda,7.350114750015834
Mercedes-Benz SL63 R232,38.60123032468673,1,58.14433346452329,2,50.6281871729309,Mercedes-Benz,19.54310313983656
Mazda NA MX-5 MIATA GEN_OTHER,38.54492723017539,3,51.75644653964754,28,34.27563692253995,Mazda,13.211519309472152
Mitsubishi MITSUBISHI PAJERO & MONTERO GEN_OTHER,38.507488246029766,1,44.007354773305,2,14.282589641099975,Mitsubishi,5.499866527275238
Mitsubishi MITSUBISHI PAJERO & MONTERO GEN_OTHER,38.507488246029766,1,25.63897054224611,1,-33.418221467899656,Mitsubishi,-12.868517703783656
Mitsubishi MITSUBISHI PAJERO & MONTERO GEN_OTHER,22.90902929584376,2,44.007354773305,2,92.09611286886337,Mitsubishi,21.098325477461245
Mitsubishi MITSUBISHI PAJERO & MONTERO GEN_OTHER,22.90902929584376,2,25.63897054224611,1,11.916442251429777,Mitsubishi,2.729941246402351
Chevrolet CAMARO 6TH GENERATION 2016-2024 GEN_OTHER,38.48964196416867,1,50.44959222756115,11,31.07316580010385,Chevrolet,11.959950263392479
Mercedes-Benz W126 S-CLASS GEN_OTHER,38.48404993549402,3,48.4307545112749,23,25.84630409858965,Mercedes-Benz,9.946704575780878
Lincoln LINCOLN NAVIGATOR GEN_OTHER,38.43580221770755,1,49.22333529944342,5,28.066366406594756,Lincoln,10.787533081735873
BMW E39 5-SERIES GEN_OTHER,38.33372162160887,1,57.65079707295099,15,50.39186031040881,BMW,19.31707545134212
BMW E39 5-SERIES GEN_OTHER,38.33372162160887,1,38.87472527613883,2,1.4112995859629582,BMW,0.541003654529959
Chrysler CHRYSLER TOWN & COUNTRY GEN_OTHER,38.146706914853176,2,38.915671799719014,2,2.0158093504171553,Chrysler,0.7689648848658379
Mini MINI MK III-MK V GEN_UNKNOWN,38.02101137353421,1,88.64370877256653,1,133.14400530194717,Mini,50.62269739903232
Porsche MACAN GEN_OTHER,37.8439675811993,1,50.77905444590724,19,34.1800495335326,Porsche,12.935086864707941
GMC GMC C/K 1973-1991 GEN_OTHER,37.84228838915837,3,50.3981703836751,10,33.17949978446317,GMC,12.555881994516731
Lexus SC GEN_OTHER,37.81321493838019,1,55.95660436265613,5,47.98161027524931,Lexus,18.143389424275938
Lexus SC GEN_OTHER,37.81321493838019,1,48.05584506521643,13,27.08743528823842,Lexus,10.24263012683624
Lexus SC GEN_OTHER,29.332340924974066,2,55.95660436265613,5,90.7676053056294,Lexus,26.624263437682064
Lexus SC GEN_OTHER,29.332340924974066,2,48.05584506521643,13,63.83228733135598,Lexus,18.723504140242365
BMW /6 GEN_OTHER,37.73917246659408,1,37.84167979500845,7,0.27162049858171416,BMW,0.10250732841437582
Mercedes-Benz 500E & E500 GEN_OTHER,37.67341871436408,1,94.28195121868741,5,150.2612038836276,Mercedes-Benz,56.60853250432333
Honda GOLD WING GEN_OTHER,37.570826996757376,1,36.60627727087171,4,-2.5672837224714677,Honda,-0.9645497258856679
Honda GOLD WING GEN_OTHER,37.570826996757376,1,18.885469864016585,1,-49.733686017487635,Honda,-18.68535713274079
Ford MUSTANG 1967-1968 GEN_OTHER,37.5674131203043,2,85.01346876912723,29,126.29577526907077,Ford,47.44605564882293
Land Rover DEFENDER GEN_OTHER,37.49402198458275,1,4.2437512974233265,1,-88.68152555314465,Land Rover,-33.25027068715943
Land Rover DEFENDER GEN_OTHER,35.238417105500275,5,4.2437512974233265,1,-87.95703199517173,Land Rover,-30.99466580807695
Mazda RX-8 GEN_OTHER,37.43623290602869,1,29.82883294483406,3,-20.32095478273816,Mazda,-7.607399961194634
Mini MINI MK III-MK V GEN_OTHER,37.41543853988985,2,56.88502476614285,9,52.03623687450789,Mini,19.469586226253
Mini MINI MK III-MK V GEN_OTHER,37.41543853988985,2,43.24105690780411,1,15.570092441127942,Mini,5.8256183679142595
Maserati COUPE & SPYDER GEN_UNKNOWN,37.33686476936276,5,23.18713288096247,1,-37.89748275814266,Maserati,-14.149731888400293
Buick BUICK SUPER GEN_OTHER,37.188609986667906,1,51.34119029688732,7,38.05622290075672,Buick,14.152580310219413
Bentley BENTAYGA GEN_OTHER,37.15819902735946,1,41.26983476086017,4,11.065218016818655,Bentley,4.111635733500712
Harley-Davidson HARLEY-DAVIDSON V-ROD GEN_OTHER,37.13721817663696,1,30.544074774392705,8,-17.753465999755473,Harley-Davidson,-6.593143402244252
Parts and Automobilia PARTS AND AUTOMOBILIA – TIMERS GEN_UNKNOWN,37.056194170974926,1,26.67709027674088,3,-28.00909301787852,Parts and Automobilia,-10.379103894234046
Parts and Automobilia PARTS AND AUTOMOBILIA – WHEELS: CAMPAGNOLO GEN_UNKNOWN,36.99020393857089,1,57.139702474096055,1,54.47252620987748,Parts and Automobilia,20.14949853552516
Chevrolet TAHOE GMT800 GEN_OTHER,36.91659384922853,1,52.96701700741021,5,43.47752997942711,Chevrolet,16.05042315818168
"Chevrolet STANDARD, MASTER, MASTER DELUXE, & SPECIAL DELUXE GEN_OTHER",36.833149527290544,1,54.90499158964292,7,49.06406944364756,Chevrolet,18.071842062352374
Mitsubishi MITSUBISHI LANCER EVOLUTION GEN_OTHER,36.81435329965471,1,66.45183050123902,4,80.50522295026238,Mitsubishi,29.637477201584304
Mitsubishi MITSUBISHI LANCER EVOLUTION GEN_OTHER,36.81435329965471,1,39.80514599166011,1,8.123985413138985,Mitsubishi,2.9907926920053995
Mitsubishi MITSUBISHI LANCER EVOLUTION GEN_OTHER,36.81435329965471,1,12.377346717961581,1,-66.37901902767454,Mitsubishi,-24.437006581693133
Chevrolet EL CAMINO GEN_OTHER,36.66018387055542,1,55.991444818413186,8,52.730943783902205,Chevrolet,19.331260947857764
Chevrolet EL CAMINO GEN_OTHER,36.66018387055542,1,52.19249778036715,9,42.36834699098961,Chevrolet,15.532313909811727
Volvo VOLVO 850 GEN_OTHER,36.63704116101381,1,38.37413945468528,2,4.741371679108043,Volvo,1.7370982936714654
Subaru WRX GEN_OTHER,36.62183901247558,1,7.96261302761767,1,-78.25720050567332,Subaru,-28.659225984857912
Toyota LAND CRUISER 70-SERIES GEN_OTHER,36.595162947708836,1,67.6573636524254,10,84.88061864651793,Toyota,31.062200704716567
Ford MUSTANG GEN_OTHER,36.5560336058882,2,25.963040698110763,1,-28.97741320073409,Ford,-10.59299290777744
Ford MUSTANG GEN_OTHER,36.5560336058882,2,14.280114026715053,1,-60.936369134930146,Ford,-22.27591957917315
Ford MUSTANG GEN_OTHER,29.136292731440864,1,25.963040698110763,1,-10.891063123847108,Ford,-3.173252033330101
Ford MUSTANG GEN_OTHER,29.136292731440864,1,14.280114026715053,1,-50.988568935863846,Ford,-14.856178704725812
Jeep JEEP WRANGLER TJ GEN_OTHER,36.53996515179192,4,45.377211348886455,40,24.18515223094338,Jeep,8.837246197094537
Jeep JEEP WRANGLER TJ GEN_OTHER,36.53996515179192,4,44.21631536015668,6,21.008093949942676,Jeep,7.6763502083647595
Acura LEGEND GEN_OTHER,36.418643172342,1,43.78078041830696,7,20.215298003073617,Acura,7.362137245964959
Ford EXPLORER SPORT TRAC GEN_OTHER,36.4176126150135,1,45.85464033377193,1,25.913361807983883,Ford,9.43702771875843
Volkswagen VOLKSWAGEN SUPER BEETLE GEN_OTHER,36.38331062366828,3,48.80587213113288,21,34.143571034416546,Volkswagen,12.4225615074646
BMW X6 GEN_OTHER,36.37688497284426,2,66.07683716403814,1,81.64512220704223,BMW,29.69995219119388
BMW X6 GEN_OTHER,36.37688497284426,2,45.51907868769795,2,25.131876249652596,BMW,9.14219371485369
Land Rover RANGE ROVER SPORT L320 GEN_OTHER,36.23542913168163,5,41.58422318031156,15,14.761227276189029,Land Rover,5.348794048629934
Jaguar XK120 GEN_OTHER,36.21716466319719,2,66.23428829799312,12,82.88093204959924,Jaguar,30.01712363479593
BMW E46 3-SERIES CONVERTIBLE GEN_OTHER,36.16804777658914,3,49.138686435833,21,35.86214754902944,BMW,12.97063865924386
Morris MORRIS MINOR GEN_OTHER,36.146810845351055,1,28.00515425413946,1,-22.523858677448768,Morris,-8.141656591211596
Caterham CATERHAM SEVEN GEN_OTHER,36.074531406049225,1,40.157608421264364,1,11.318447824745578,Caterham,4.083077015215139
Caterham CATERHAM SEVEN GEN_OTHER,36.074531406049225,1,36.26802711144132,1,0.5363775989607136,Caterham,0.19349570539209537
"Audi C3 100, 200, & 5000 GEN_OTHER",36.0587699015098,1,28.681639347010982,1,-20.458630659472195,Audi,-7.377130554498816
"BMW R69, R69S, & R50S GEN_OTHER",36.05267849986172,2,40.382421010826,8,12.009489145115491,BMW,4.32974251096428
Ford F-SERIES 1948-1952 GEN_OTHER,35.98029343446356,2,48.49040511180654,7,34.76934311313933,Ford,12.510111677342977
Audi A8 GEN_OTHER,35.93995278986396,1,35.37020625826215,2,-1.5852734557917734,Audi,-0.5697465316018082
Audi A8 GEN_OTHER,35.93995278986396,1,17.23119327183881,1,-52.05560404437016,Audi,-18.70875951802515
Fisker FISKER KARMA GEN_OTHER,35.91955900536103,1,53.31737762118173,2,48.43550170876,Fisker,17.397818615820697
Toyota RAV4 GEN_OTHER,35.882672372621265,1,49.77214463578838,2,38.70802073751029,Toyota,13.889472263167114
Audi Q5 GEN_OTHER,35.808068205996356,1,47.98566646940013,1,34.007973268338816,Audi,12.177598263403773
Audi Q5 GEN_OTHER,35.808068205996356,1,45.600782001486955,4,27.347785809486165,Audi,9.792713795490599
Honda CT70 GEN_OTHER,35.717718574985625,3,38.504197830110954,11,7.801392043770674,Honda,2.786479255125329
Honda CT70 GEN_OTHER,35.717718574985625,3,22.675291942723202,2,-36.5152847175309,Honda,-13.042426632262423
Land Rover RANGE ROVER GEN_OTHER,35.708288152383346,1,23.647472479835177,1,-33.775955937958265,Land Rover,-12.06081567254817
Land Rover RANGE ROVER GEN_OTHER,35.708288152383346,1,5.846928949747762,1,-83.62584920118186,Land Rover,-29.861359202635583
Land Rover RANGE ROVER GEN_OTHER,12.133051335553565,1,23.647472479835177,1,94.90128102022302,Land Rover,11.514421144281611
Land Rover RANGE ROVER GEN_OTHER,12.133051335553565,1,5.846928949747762,1,-51.809905125724924,Land Rover,-6.286122385805803
Lexus GX GEN_OTHER,35.63039847555922,1,52.51587853956685,7,47.39065737811009,Lexus,16.88548006400763
Lexus GX GEN_OTHER,35.63039847555922,1,51.28965228811132,5,43.9491402918034,Lexus,15.659253812552102
Mercedes-Benz X204 GLK-CLASS GEN_OTHER,35.62662714558605,1,31.64894397629343,1,-11.1649164907979,Mercedes-Benz,-3.977683169292618
